#OTUID	taxonomy	confidence
499e29f0f5edb189d121c6a19ed06ab1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	0.7
5df673196a13f3bd826a00204fcd6afb	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia	0.8
daaf44a2a32b28f9c656541ea736e562	Unassigned	1.0
000af2ac9341fe397f2bb2f4f8142881	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium	0.9
526d8eaa7835c46f5df69c49b72375b3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group; s__uncultured_bacterium	0.8
11523d27218516a56d57541d07f9fe3e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Intestinibacter; s__uncultured_bacterium	0.8
b9f0c89df7dc39ce8bdd102acf4a906f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-003; s__uncultured_bacterium	0.6
2bb146f7d71fbbc29616f0fd8c4d6666	Unassigned	1.0
bd895d52d702414bb3f375d0a4411d07	Unassigned	1.0
099650bae52ecd101cc539de9fc524a1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	1.0
6418b111c062513867d43eaddbf77d16	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	1.0
2cad0c75d5a33b82abf3d20268fb4d88	Unassigned	1.0
e29d312bf14d293a139398fbd4ba0efc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_bacterium	0.9
4655345bcae2a8e653c9099b3d5e12d9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_bacterium	0.7
3a142d97c3d806d5ca1de1ed3ba93603	Unassigned	1.0
618ac0002f5d5b5811d28985348a7aa3	Unassigned	1.0
9a0b80184a8c14deecd5230bcc495619	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__uncultured_bacterium	1.0
63ea7694ad68617dda035422659f46f6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__uncultured_bacterium	0.8
b6890e66372b444b125cb48d4a16c4f5	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella; s__Eggerthella_lenta	0.7142857142857143
4a1392582880a36e992b800c23f28f5c	Unassigned	1.0
206bd4e77fab2bb05a1eebfde74efcbf	Unassigned	1.0
32078e4439415a9a7bc631826924d560	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group; s__uncultured_bacterium	1.0
ab90d84c5a27d78d75e323352dbdfdd1	Unassigned	1.0
d64b359c64761ce544911c07a33da97b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	1.0
6d8823b9d8faf5acfe4a591ff3fc7e38	Unassigned	1.0
e857035a5e6de30564d26adfb73e8911	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella; s__uncultured_organism	0.5714285714285714
4afa8da86c7e884e9fab8f6f73dfcd4c	Unassigned	1.0
12935240aaca585276b1e97fd663307e	Unassigned	1.0
0185794c4f11fb641ca317a6d21e87d4	Unassigned	1.0
c11a6c25661fd2448e6faeaa89db0f37	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
004cdb9daa1bc63617c2e2ba4a33a8de	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
ac460b167851e212d8275f8ee6c6701f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	1.0
504b4f1d1555256bc052e4887a0540a3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__uncultured_bacterium	0.9
bef76100ad07f6d9b100e2fade0208a9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	1.0
bb50ad429de35f0b5ae6e6ab289d85e4	Unassigned	1.0
c181fc8f76d51622a8f051035dcc47ba	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	0.8
798be34db6490d2555fb31b0616a3000	Unassigned	1.0
b1bdb79fbca675565e8ffba2a3ba8501	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium	1.0
3329aabbe98d04ee427b75ea30ce84d7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.8
5e165eefaa8719f474bb0ce1bbb945e2	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium	0.9
48dcbd188c4211005e22f07fb71357a9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group; s__uncultured_bacterium	0.6
fd50e8a91aafb7788c89e94317370603	Unassigned	1.0
246b13e75067cae42205d1f6c59a5be3	Unassigned	1.0
869b96214041660f540107f15372703c	Unassigned	1.0
38f3390aed94100c43034e515db59fcd	Unassigned	1.0
384019e39bb7694b09bf741c1cf7b4e8	Unassigned	1.0
ca140d9fbbcbc91690984b56f8db9beb	Unassigned	1.0
60f5094cede313ab8f4f9638bc064ded	Unassigned	1.0
c717efd19c3819dff182ffae3963cdc7	Unassigned	1.0
646c014dd9aee79b9ac722d8117c8c40	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_bacterium	0.6
7506431dc18f28f7b755fbdc13ac3b08	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium	1.0
2d31bf8ff665c2f018ed6f28f3392f62	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__Olsenella_sp.	0.6666666666666666
1aeb8c20318841e376943febbff92a91	Unassigned	1.0
3be731257a0159b5ada99a556c73dc84	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group; s__uncultured_bacterium	0.8
d243ba8983644153adde915147e5e16a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__uncultured_bacterium	1.0
551845a6c68dafe561f502e5f0a1a790	Unassigned	1.0
33ad03e203f3a34f6ea1a642ee2eab80	Unassigned	1.0
95ff3553c5915c10b0553722889fc9ab	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group; s__uncultured_bacterium	0.8333333333333334
1af6a9ff742df5f382a1994f95ce7a93	Unassigned	1.0
0c07eea65332c11145f92da0736a43ba	Unassigned	1.0
3b52eafdd376b2297efcbf57fab80687	Unassigned	1.0
410773e26c00fddb297b4b131c579a0c	Unassigned	1.0
eb4d0d0f6ecb46d9fb871a31e19a0ce3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__uncultured; g__uncultured	1.0
3823ea0e1fde9cb179190cd509c520bc	Unassigned	1.0
7dc439dafbd848003223a7068678580e	Unassigned	1.0
9b051d008979358aab38c4ee0e96c62c	Unassigned	1.0
2301cf779e72e0552720c218e730b06f	Unassigned	1.0
a80ab80dcbd0e052730c5cf1be216f59	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella	1.0
eee98eba2350d697ba92a5f215263802	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-003; s__uncultured_bacterium	0.6
2b2b80d70f6010f295d0e751a7b0c3f8	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella	1.0
c8b5354f16d0995e97ee1753e0890bc0	Unassigned	1.0
ffc48ce2fdcdfb5eb7ac0c9a96625d9e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia	0.6666666666666666
35e12931a3453f6d7017675e1895b665	Unassigned	1.0
5d3ecf471a205aca2d75e2c6af8afb6c	Unassigned	1.0
d672e93d16cfd9fe25f8ba081c7b94c1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	1.0
597531edb7ac72c4ca1cb1e7d2ff44b2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__uncultured_bacterium	0.7142857142857143
2c9cd9a3aad6b0b857fa9340b9405bae	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	1.0
b0cf67edb5ed203b7b52be4a030d3d7a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium	0.8
777d346b0907c5b797965dda6e67a813	Unassigned	1.0
d843f9763d60b6c54379059d22b56ab7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group; s__uncultured_bacterium	1.0
23fb118baa7e6bec76dcd09ee1237d9f	Unassigned	1.0
84acc747280da8e373f7ca698aee6b2f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	1.0
a24f886070dbd4ab59bbeb391288572d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella; s__uncultured_bacterium	0.6666666666666666
30c34d6c449b8649a8339ce92d0794fc	Unassigned	1.0
55d4d98dc59d3dd9223052e826975f99	Unassigned	1.0
4e2df0b326878e90f48980431b4bdf9d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella; s__uncultured_bacterium	1.0
7f0db6f661d70897b3765369a139b345	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Coprobacter; s__uncultured_bacterium	1.0
10de41c3271aef4b6121d8868ab09fd0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__uncultured_bacterium	1.0
4606e41897714276a55e62269f418efd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_organism	1.0
b7fb75be179b2b7b5c2f261008ac2ae7	Unassigned	1.0
355c9819ae82331449232a5671777561	Unassigned	1.0
50b21e5096af593324559988c31ae037	Unassigned	1.0
d30f2169b2b2d1d7cec1b98cd04d0027	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	1.0
524d6588c69165b93b9a01d9745d7798	Unassigned	1.0
59ff70b643dc344bc0e2e887831c27a5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas; s__uncultured_bacterium	1.0
13ebe32b9faa3bf98599fe8602404b23	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__uncultured_bacterium	1.0
0571332bce406182ebaa99f90b09fbbf	Unassigned	1.0
48c9654b5b6bd797ef2d97a5b7eccfde	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Dorea; s__uncultured_bacterium	0.8
498f409cb5caf648145b853c26730b6f	Unassigned	1.0
88e81d1cdc0b216e6a8f5b500bfec65c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group; s__uncultured_bacterium	1.0
37ae2c31c9462c50e61e40a57b9a408f	Unassigned	1.0
61660a05c11df5f1978adbc797fd7fb8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured	1.0
bdbc00f0d2e7034b8bdfbc282decd69c	Unassigned	1.0
d5e1c89c97a7828456773592e3dd2a0a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9
b5f312e4cdaeac569f8dd9929ec6f95a	Unassigned	1.0
a2c3945f67b870e6716b4cfda3cf9920	Unassigned	1.0
a2f3cbb4a9249ce8c7e6a28063ef589c	Unassigned	1.0
da84b6bdda054c8a9c05bee40e516556	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	1.0
4ffa391f2a60dbd4c0775a803b16e250	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group; s__uncultured_bacterium	1.0
b5cde6499ec26b0fa683100d24a95f3f	Unassigned	1.0
354d147ae2186a0871877df3d4e9fb6c	Unassigned	1.0
9251ba11c344209853d40db873d54500	Unassigned	1.0
8e3ab046662e6ba2fdab35dacaa07ef9	Unassigned	1.0
be0d15aa9d3e6aec7c5b8363375b11c7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_equicursoris	1.0
7f201cfc74905278a004c50ac952eb36	Unassigned	1.0
d675df40ce1422ea3c6bf3b5d3fbf0e3	Unassigned	1.0
bcf6e64d9977283c0e432ccc3231b9e6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_pullorum	0.8571428571428571
f591a10a5c2c2999f84f07319d2229d2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium	0.75
213c9e53980a39bfa6476650973774d3	Unassigned	1.0
7f066f0d7f378993fb79fe64f4ea9252	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonadaceae_bacterium	1.0
f667d7e220267410c0126047a6de721c	Unassigned	1.0
49a29d698454e5899e49268718ebf6fe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__uncultured_bacterium	0.8333333333333334
339d6c719a508e753a68c18f0880cff6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillospira; s__uncultured_bacterium	1.0
abf0e29bdd1ae2da9e9e611725065f95	Unassigned	1.0
7e12d92f7f53b61ab4a8e7567402a680	Unassigned	1.0
13d94e5ff8871f643405067f1895e42c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_ND3007_group; s__uncultured_bacterium	0.9
ac1948a0cd81d1d3c1be345d68cc729c	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Senegalimassilia; s__uncultured_bacterium	1.0
d8650168baa94df91b8f2a38e824cb25	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium	1.0
19311993b945b9d04ec99956fb257825	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia; s__uncultured_bacterium	0.75
dca1255a11dd530d7de8f3f816e62370	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium	1.0
c629c7080a21441de2365dcdc3e4243a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	1.0
18a4ad421c3cae4e077dbe6b179bd8eb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	0.9
fafbcbb06040c60fe5ed8ff4cf684ca3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group; s__uncultured_bacterium	0.8
54c540ddec9e56e46d6d20a17b25a8fc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gauvreauii_group; s__uncultured_bacterium	0.9
ede366e0ef6cc31475f792a5e67016d8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	1.0
6e479d0e9d67b5b81d4dfd33554f4dc5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	1.0
d6f06f2959b116032730f35905d0d324	Unassigned	1.0
953e1342e198e51d87e9b9f6d65bf61d	Unassigned	1.0
b731cedf5b07465aa9b2b40cf874048a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium	1.0
2f099031fdee715ba6995cee0b814ca3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium	1.0
2aedaa9e594faa7bc76dc9ef1b8ec6ff	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__uncultured_bacterium	0.8
491c092adbd5758ba1ab0bb19d40a272	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium	0.9
c7b242e85ff435e845df1ab3184cf96c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__uncultured_bacterium	1.0
c76293a44a098d451846446581a98178	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	1.0
db3e138030ed920ea1e8c9a75ddff8ca	Unassigned	1.0
63bf0771478c8556bf10689308c5d74c	Unassigned	1.0
f93611ae25f7de7203bb345f60ca508c	Unassigned	1.0
4abeea0348e0bf91724bdc1bcd4402d4	Unassigned	1.0
7f2e8766e49910efe846190390936a65	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium	1.0
804e504b29faab1bf025c6dccc957f54	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Finegoldia; s__uncultured_bacterium	1.0
25350cbd2d4a665c7a0ae3b203a8bea6	Unassigned	1.0
42af7930048f5ed481dd60f93fa7cd2e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella; s__uncultured_bacterium	0.9
b799031dc676d3d2c41a06f9df10bfc5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__uncultured_bacterium	0.9
cf2ca71ef161da5708de47a71944a69d	Unassigned	1.0
c28a0d64d72f805ab18101f0e5ee1ca8	Unassigned	1.0
dc10f3b8947d418c9fd28edf4bf437d3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	1.0
b54151c720aff39520e7bd5b8e264791	Unassigned	1.0
34c971d819186a7c100cbf88443ce9e4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Finegoldia; s__uncultured_bacterium	1.0
28d9fbb824767dadcdb17e2220ae7229	Unassigned	1.0
f1bb3e365caaf8e99ddb984ce848151a	Unassigned	1.0
55d21fe27770ff262968555e3c1a5749	Unassigned	1.0
64c5dce9dab1424fdecaaffd9febc218	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	0.8
5255afacf77e39eeec6b3c37702a7b9c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	1.0
ed3e30e1a9ae03dc00a24eb105a2cf4f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium	0.8
ce10234d5c55fba22e691899d2e3cbdb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	0.7
8962e3f41d9f0c561767580b9e1d207a	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__Olsenella_sp.	0.8
33f96c5bff2c743782e3fc90db228d86	Unassigned	1.0
8338a4d2909c98bedd9f9e0b8b3e5a81	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__uncultured_bacterium	1.0
3a1a3aac552b301313af5479e339c448	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Merdibacter; s__uncultured_bacterium	1.0
4c352829ae4885d36ca58367e1ece950	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalitalea; s__Absiella_dolichum	1.0
1b97c792b6b31f4258a1d9ee16b59a67	Unassigned	1.0
a8352cfc44f0403c768c40e8da589792	Unassigned	1.0
8d0bea5af98319fb76b2d0d665744de4	Unassigned	1.0
386d0767eaad727e1e408490b1458370	Unassigned	1.0
fc7eef4ceac42e2c161eec3780c1fac4	Unassigned	1.0
e6f4b94c67dfc2ce32992c353642f0e4	Unassigned	1.0
5028e4e4c982f97d7eb6bbdf1d409247	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Moryella; s__Moryella_indoligenes	1.0
0cbea6ebe537bd24d9f29690dce24085	Unassigned	1.0
ec3e84a3aecd66cc4333b55346693d14	Unassigned	1.0
17c7b2046169679c9001e9e454c012bb	Unassigned	1.0
0123de363a0dc36af0b2dcbeddc893d7	Unassigned	1.0
098a9e244ab2759d7ec96ac69748c615	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia	0.8
bf32c824b9bcddb1bc64bf6301eb41b0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Merdibacter; s__uncultured_bacterium	0.6666666666666666
c8e2bcc50fbb0a80921dc5bfeb61341a	Unassigned	1.0
5a4ffcdc5184ac7f3de32d07f2d4ef0a	Unassigned	1.0
39ba1d70a0f5e0edf963a4d6e1572db6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__uncultured_bacterium	1.0
bf05f9b4fa3d9514eba736b33a12a1d0	Unassigned	1.0
2781ca14103879c86730c984cdcffab8	Unassigned	1.0
9e9ac28a59811d52a8d5833176d8f281	Unassigned	1.0
34889a0c654006379432e1787ebc2380	Unassigned	1.0
328c90023037b7b2083c6b81fa91820c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium	1.0
b91c29450a4d3204b379074c722c1abb	Unassigned	1.0
0c6a11c58400fce6d109b9c5e99ed087	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_bacterium	0.9
f311dd197d6abe6561f92b3839958705	Unassigned	1.0
b618c1e6952432b2efcbc0e62ddd6bc6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__[Eubacterium]_siraeum_group; s__uncultured_bacterium	0.6
975be3eb6fd648bca0ef249019ec44af	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium	0.6
6d7602b35104aaed95c447b2c9eeb680	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_bacterium	1.0
3de7d25c75efc896db49eba3a9674eef	Unassigned	1.0
f337e0b042bd735011bc43feec4a3f4b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium	1.0
d457755a9f15db345a7e40302042dfa8	Unassigned	1.0
41506d2371460404ff689b85e99cd3c8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__uncultured_bacterium	0.7
d1b5d7e69b6d71ba7fb1aec9f39595ce	Unassigned	1.0
cca9ecc9b612152f2202a1b6af797b1b	Unassigned	1.0
581e012917264aee197e2fa399469256	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group; s__uncultured_bacterium	0.9
51e2151fd3384edcefe1facc4a0722cf	Unassigned	1.0
24092af59c5483cd5dc6d543aeee7fa6	Unassigned	1.0
1d1c32fdf3aadc303bddfc5b8cc4ff78	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__uncultured_bacterium	1.0
d46118431a326625a6e7173cf5750422	Unassigned	1.0
b0f70ee61f679a13c5d7a92bba52ce8a	Unassigned	1.0
985689d2051fd358214be190b04f47e3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_acidophilus	0.8
388c5dd334efc9e1ad0af1bf650b1327	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__uncultured_bacterium	0.7
165efdc1befb90e32db882ee6fc26352	Unassigned	1.0
78af0c4d762be846693a47cf43b105ea	Unassigned	1.0
d4b17b6f99947183c55be6a065ae30e1	Unassigned	1.0
91049524fdf66c30afda7e2e1820dc50	Unassigned	1.0
